"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000032745",4414.46169690653,-1.67120261721282,0.232168817808311,-7.19822167760976,6.10029118109359e-13,1.15633365603468e-11
"ENSMUSG00000021484",4037.89166999475,0.556015565022023,0.0935612271816661,5.94279897528939,2.80195970223522e-09,3.35663057766068e-08
"ENSMUSG00000054889",123.975982832638,0.29603717773906,0.617763204591379,0.479208174813316,0.631790539207535,0.76215706991492
"ENSMUSG00000021196",4652.89263118949,1.06028573107392,0.126882745407295,8.35642173150017,6.46492920454137e-17,1.79806755596285e-15
"ENSMUSG00000068324",5.26602313356154,-0.680482753072769,0.798273031620446,-0.852443620313003,0.39396791852688,0.555577283297435
"ENSMUSG00000113412",1.36465039133421,2.16317699143617,2.26494985348709,0.955066174249186,0.339544233438608,NA
"ENSMUSG00000039004",91.3084922742658,-1.27913057393527,1.22419195692233,-1.0448774530026,0.296079611750744,0.452970372680315
"ENSMUSG00000072421",7.85367558752452,-0.232170345411968,0.857540159371499,-0.270739909816152,0.786591079153345,0.880416051393562
"ENSMUSG00000049985",43.0854797156433,-0.435027153651057,0.532648003964339,-0.816725399162826,0.414085372957017,0.574155512064304
"ENSMUSG00000114536",6.78157145445529,-3.22273983602565,0.936229969257906,-3.44225237585604,0.000576891760718558,0.00247463241118517
"ENSMUSG00000114656",3.62889416288988,-0.411179567963285,1.19639044415781,-0.34368342707111,0.731084376083727,0.838587776169772
"ENSMUSG00000038991",3160.72753436173,0.428312625181057,0.159081556774314,2.69240906278466,0.00709378781236115,0.0223363861304149
"ENSMUSG00000021147",1279.88327835263,-0.379424676342269,0.197510560005127,-1.92103488710892,0.0547273093915013,0.123497285533459
"ENSMUSG00000114638",16.9855585459214,1.53874065163973,0.987673005479912,1.55794543649804,0.119246183091009,0.229944787833841
"ENSMUSG00000021756",2690.62871331656,0.0153239355536597,0.1519135472772,0.100872738661667,0.919651484097748,0.966917942354648
"ENSMUSG00000038982",175.280941390316,0.0912601360789446,0.249452075881547,0.365842359725561,0.714482709227651,0.826159397531218
"ENSMUSG00000001707",319.455764213203,0.749096956473431,0.325860952861785,2.29882393055901,0.0215149393507035,0.0575272499435802
"ENSMUSG00000005583",1973.3757411647,-1.79241851216659,0.166833484573919,-10.7437575660804,6.34098828172038e-27,3.38947143683631e-25
"ENSMUSG00000050377",20.358423901987,-0.670384093564702,0.758886141950401,-0.883379016306398,0.377031524317015,0.538223312606876
"ENSMUSG00000114547",37.6447219810386,1.58581614415901,0.647092276993752,2.45068006610489,0.0142586625131881,0.0405682902262995
"ENSMUSG00000035762",415.637755510076,-0.443011127912168,0.202434328011457,-2.18841899130416,0.0286390961639276,0.0729581937011789
"ENSMUSG00000114602",12.0076545425745,-0.603039863011538,0.890992278898575,-0.676818281474899,0.498521257497117,0.651908343623645
