"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030691",1535.50725914639,-2.46887375069745,0.248710913648356,-9.92668039565046,3.18688832278441e-23,3.40855411056919e-21
"ENSMUSG00000007872",288.088033348546,-2.84796040582772,0.287157779891248,-9.91775464661375,3.48507783641061e-23,3.71099106784165e-21
"ENSMUSG00000021624",2997.34931943532,-2.88752143951369,0.292978317399906,-9.85575132364596,6.47307380978347e-23,6.60061530645929e-21
"ENSMUSG00000005774",1010.00659239344,-2.06031233436128,0.209652651517703,-9.82726581059867,8.5919784757561e-23,8.65129548196948e-21
"ENSMUSG00000114937",196.091755224057,-3.0285791781759,0.315379854386197,-9.60295699314791,7.76831645379914e-22,7.44798946058471e-20
"ENSMUSG00000038175",1578.5174092428,-1.47780474645189,0.154177527883215,-9.58508523739778,9.23813323719284e-22,8.82205064893039e-20
"ENSMUSG00000036526",2153.57452915773,-2.13401739746528,0.223685781148024,-9.54024608320139,1.42493786920642e-21,1.33428520709932e-19
"ENSMUSG00000021754",3431.01311508682,-1.41116827064582,0.149139962382065,-9.46203987252392,3.01993367666187e-21,2.7528296942753e-19
"ENSMUSG00000046157",2090.34693540443,-1.48603061479362,0.157148918165932,-9.45619373099681,3.19356915177529e-21,2.90012232594235e-19
"ENSMUSG00000030727",1049.42279198488,-1.45279001908692,0.154723049693064,-9.38961597492374,6.02194137520433e-21,5.34752838355321e-19
"ENSMUSG00000073421",26216.7633615848,-2.677413102984,0.288283116376417,-9.28744331835253,1.58038806304262e-20,1.32979156423499e-18
"ENSMUSG00000025647",18171.5251961252,-1.14244296627411,0.123120616352644,-9.27905496348315,1.70988371930514e-20,1.43374047752885e-18
"ENSMUSG00000038421",2020.80241073027,-3.78327943231693,0.408100941419062,-9.27045014687196,1.853619596639e-20,1.54350711394871e-18
"ENSMUSG00000030872",1150.37179836853,-2.52078244684409,0.271947590661409,-9.26936855999807,1.87251151493044e-20,1.55386171057935e-18
"ENSMUSG00000018750",1250.58412245995,-2.02059134538874,0.218642293992632,-9.24153926713206,2.42976295400063e-20,2.00247416054881e-18
"ENSMUSG00000086706",121.366465901883,-7.35656926416589,0.797523194676074,-9.22426998145661,2.85498979204969e-20,2.33691596413863e-18
"ENSMUSG00000032220",1409.91471468635,-2.20715008221254,0.240347351993671,-9.18316787725897,4.18592035663555e-20,3.41471774177744e-18
"ENSMUSG00000026399",3079.36208894095,-2.20072755583732,0.239886689369817,-9.17402946207075,4.55660451069294e-20,3.70455025506167e-18
"ENSMUSG00000057069",1598.20343136942,-1.70278674388683,0.185647513872518,-9.1721494587647,4.63679550056148e-20,3.7570533239398e-18
"ENSMUSG00000028385",1216.69099639036,-1.86025094881318,0.202960453380324,-9.16558333325797,4.92797157966054e-20,3.96627545366324e-18
"ENSMUSG00000071226",297.431972251661,-2.20386468934208,0.240625917966612,-9.1588832490101,5.24371385945846e-20,4.2063324675956e-18
"ENSMUSG00000021608",970.926124794783,-1.48440281485896,0.163153556717713,-9.09819463775015,9.18457867244275e-20,7.19957282580895e-18
"ENSMUSG00000055202",175.438511255678,-5.51736963635724,0.60659488368976,-9.09564156360257,9.40296626392921e-20,7.34683062147586e-18
"ENSMUSG00000048027",272.774633425721,-2.96569031627598,0.32630067372316,-9.08882682477123,1.00113433845962e-19,7.79686014725918e-18
"ENSMUSG00000003379",8000.05760577204,-3.30899661584466,0.365115285142415,-9.06288164450295,1.27048858412188e-19,9.76814944948657e-18
"ENSMUSG00000121029",480.032489529129,-2.73638991645974,0.30231522111067,-9.05144605821227,1.41087356163887e-19,1.07786261145522e-17
"ENSMUSG00000076937",2161.71889801714,-3.99334459994164,0.442439618075728,-9.0257391896992,1.7848625056527e-19,1.33419109063767e-17
"ENSMUSG00000024610",94473.7519581295,-2.62472795081906,0.291303958299712,-9.01027217803397,2.05545721326471e-19,1.53141107855156e-17
"ENSMUSG00000028015",1325.09573203053,-1.76545714076026,0.198525768870444,-8.8928361834598,5.9568600447815e-19,4.31782641498997e-17
"ENSMUSG00000030255",218.486862129043,-3.83598464068636,0.434836089953628,-8.82167954618358,1.1275554692998e-18,8.05181672661714e-17
"ENSMUSG00000073678",1177.15379934469,-2.47368422089159,0.280758730451405,-8.81071166305101,1.24353847463995e-18,8.82765586790867e-17
"ENSMUSG00000000673",980.84273326453,-1.70852523673088,0.194043180969642,-8.80487130850623,1.31002805369495e-18,9.24511000356861e-17
"ENSMUSG00000037972",3412.54226316048,-2.45482247748754,0.278901408143169,-8.80175720097978,1.34690338874147e-18,9.47755264621736e-17
"ENSMUSG00000020183",652.998630227837,-1.91202611091323,0.217538385482753,-8.78937345549448,1.50396344511761e-18,1.04603700308542e-16
"ENSMUSG00000104213",10088.3028146919,-3.80983872274795,0.436020425538737,-8.7377528656842,2.37792993318972e-18,1.62570692733553e-16
"ENSMUSG00000021756",2690.62871331656,-1.50679182425058,0.172499828645315,-8.73503374515674,2.43583402342635e-18,1.66057636752847e-16
"ENSMUSG00000002980",825.506198178081,-4.95586854647329,0.568374135510608,-8.71937732004836,2.79735897450809e-18,1.88567069248003e-16
"ENSMUSG00000056370",1273.27290658652,-10.9354324553973,1.25452951988985,-8.71675977489745,2.86276661296341e-18,1.92437090896549e-16
"ENSMUSG00000009281",182.038618343839,-4.97609507115265,0.571705808044467,-8.70394353377919,3.20546574951388e-18,2.13092633320584e-16
"ENSMUSG00000021789",1120.01330502418,-10.4147396102164,1.1975528024271,-8.69668509739921,3.41720045952735e-18,2.26542504293459e-16
"ENSMUSG00000032548",239.158528236394,-3.84513502627129,0.442294082607863,-8.69361625550025,3.51082075693745e-18,2.31473702782739e-16
"ENSMUSG00000001027",279.358607767719,-3.6333537321274,0.418176636980046,-8.68856222663814,3.6705514564487e-18,2.4134377267606e-16
"ENSMUSG00000049044",245.962531334121,-2.41571445462939,0.278148829540661,-8.68497077129082,3.78839781671264e-18,2.47738569182581e-16
"ENSMUSG00000030337",1406.61309559177,-1.49705621264659,0.172545786595596,-8.67628379796557,4.08911001537803e-18,2.66678678916185e-16
"ENSMUSG00000024580",475.493698050316,-1.16418303297218,0.134555268398191,-8.65208064188915,5.05688900158467e-18,3.28016263674218e-16
"ENSMUSG00000004110",1439.42914171264,-3.47779081020325,0.403232593819227,-8.6247760312808,6.42182077994296e-18,4.11013609226934e-16
"ENSMUSG00000021390",88.9902980460438,-9.7779646405004,1.136269846426,-8.6053191249031,7.6104721958187e-18,4.84513262942796e-16
"ENSMUSG00000021880",1690.36144948816,-2.54980985600332,0.296543761966718,-8.59842688678608,8.08161962254768e-18,5.13150860729841e-16
"ENSMUSG00000040350",817.540737494787,-3.30903259883195,0.385220743669804,-8.58996472336474,8.69960314765871e-18,5.50936709864228e-16
