"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000100764",2.31059305672716,0.248178640972396,1.77376221022468,0.139916522937401,0.888725946291315,0.931254458656297
"ENSMUSG00000100480",3.65654907647207,0.476837499343126,1.85420123593561,0.257165991534095,0.797050636123934,0.868958497600168
"ENSMUSG00000100025",0.66601382542222,1.46540851962729,2.43211559345642,0.602524207142931,0.546825254704716,NA
"ENSMUSG00000039748",123.138331824614,2.01079361226561,0.488689471933628,4.11466529923262,3.87741617243568e-05,0.000179442346518586
"ENSMUSG00000057363",556.790438819333,0.251581379207882,0.208301449581905,1.20777546057815,0.227133642984975,0.354254951029974
"ENSMUSG00000100701",0.828754740652958,1.79347558251561,2.19765117900266,0.816087466314616,0.414450111922331,NA
"ENSMUSG00000100555",1.4116229237708,-2.36832803015061,2.46607115607236,-0.960364839562283,0.336871627467497,NA
"ENSMUSG00000038702",70.3567044669365,-0.581630685572707,0.379283116934711,-1.53350006790001,0.125152689934956,0.222223823750072
"ENSMUSG00000101875",0.694961747010972,0.238216251298888,2.51032787726571,0.0948944771144227,0.924398643348467,NA
"ENSMUSG00000078184",2.64269457691566,1.80544240609392,1.72168255650356,1.04864999605994,0.294339236273116,0.432302332676993
"ENSMUSG00000061024",471.403150252674,0.579792959961478,0.230228075955993,2.5183416816301,0.011790887759862,0.031092232516007
"ENSMUSG00000025911",52.4069762994896,-0.446190394311062,0.777410816130418,-0.573944155462084,0.566005591798297,0.692260854168836
"ENSMUSG00000081441",1.03841941675909,3.47384921183302,3.25508654178281,1.06720640672441,0.28587864014306,NA
"ENSMUSG00000057335",2175.54318889977,-0.0533906680256507,0.197218938148415,-0.270717754222325,0.786608120654349,0.861499313864603
"ENSMUSG00000103634",2.0099266861912,-0.936332223718473,2.88296827935255,-0.324780619483178,0.74534711348792,NA
"ENSMUSG00000104154",4.09560345180046,0.825794354731189,1.36710916506943,0.604044194736451,0.545814259855542,0.67487130264726
"ENSMUSG00000025912",46.8964045889023,1.24903920997865,0.784743056360589,1.5916537264711,0.111462530996937,0.202288522506885
"ENSMUSG00000045210",2213.40852102215,0.331243125550263,0.123694712456171,2.67790852957948,0.00740834467816479,0.0208079429998093
"ENSMUSG00000041763",2250.26353514739,0.760776886354636,0.129996336624667,5.85229481159301,4.84836216318044e-09,4.11119927614296e-08
"ENSMUSG00000026504",492.421469492646,0.607873476914456,0.153305066994233,3.96512319411676,7.33580502227642e-05,0.000322087480133337
"ENSMUSG00000103367",22.8350264825122,1.4171527464366,1.03634487986689,1.36745283733986,0.171483410473904,0.284681862103649
"ENSMUSG00000102475",0.722707476537756,2.46268424315035,4.27121093428116,0.576577528256589,0.564224883168177,NA
"ENSMUSG00000047343",0.812723622831339,-0.566631217685287,4.21242151515825,-0.13451436795826,0.892995850353944,NA
"ENSMUSG00000102211",6.76198840852431,-0.503402445088593,1.55018986740892,-0.324735992456209,0.745380891644211,0.831175161364994
"ENSMUSG00000103251",2.29465258869395,-1.26371084905059,2.54601416965539,-0.496348710117996,0.619648405144126,0.73598069864904
"ENSMUSG00000091844",22.9414609536997,-1.96496384193453,1.00250743120814,-1.96004915351751,0.0499900454172194,0.105425505474138
"ENSMUSG00000026483",2886.88720948918,0.727632407445027,0.153777740431559,4.73171478136572,2.22631084705951e-06,1.28726983504294e-05
"ENSMUSG00000019699",1906.56471870319,0.0877080231246556,0.174145276528976,0.503648590836523,0.614508340454344,0.732195039512491
"ENSMUSG00000104391",9.44003844833521,-0.176347469088167,1.13682012251503,-0.155123458492296,NA,NA
"ENSMUSG00000102133",0.646315600868082,1.93312179976555,4.28188975287017,0.451464636255468,0.651654707180698,NA
"ENSMUSG00000102749",1.39381571596818,1.65825076282235,4.28916467833902,0.38661391836895,0.699042052366948,NA
"ENSMUSG00000103163",1.32035326527716,-3.82050047146328,3.88983011103233,-0.982176692145905,0.326012808121723,NA
"ENSMUSG00000103646",2.70507205524496,2.62613042556561,2.20272860384725,1.19221697170448,0.233176180388204,0.361768085941727
"ENSMUSG00000102427",1.51489969415697,-0.82815580108273,2.38038532471337,-0.347908295553978,0.727909055064296,NA
"ENSMUSG00000063659",1745.24769727986,-0.634216494595662,0.172698466529189,-3.67239216040444,0.000240290562017366,0.000961841712399854
"ENSMUSG00000026049",128.029845935005,0.2633609716684,0.408437817386894,0.64480065375271,0.519056378227566,0.651086356113962
"ENSMUSG00000043019",1049.81358206019,0.0413199021864765,0.151294854720058,0.273108442867611,0.784769856888214,0.860445999540561
