"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030468",4107.84614570696,-5.24455508493994,0.290618462072611,-18.046186906149,8.45288396378609e-73,2.45082713962063e-70
"ENSMUSG00000043168",305.009257263743,-7.8700691049152,0.437691589803539,-17.9808552146221,2.75214660121198e-72,7.88457237597218e-70
"ENSMUSG00000030724",7493.29217737741,-5.82107106306031,0.323805317212391,-17.9770706459466,2.94654420129711e-72,8.34218661226059e-70
"ENSMUSG00000014030",4555.33809742466,-6.00707864184188,0.33427708520873,-17.9703572504556,3.32566252911789e-72,9.30605450735141e-70
"ENSMUSG00000031543",7626.66111479574,-7.50789442615235,0.417825515482918,-17.968970653874,3.40982945976013e-72,9.43190183323305e-70
"ENSMUSG00000014956",39837.2441260209,-3.9170387698909,0.218141598726595,-17.9564044306848,4.27626823716611e-72,1.16941358099321e-69
"ENSMUSG00000045160",7398.90222810964,-4.89198329168048,0.273349671271144,-17.89643012531,1.25727305510295e-71,3.39958158101713e-69
"ENSMUSG00000026348",1030.10343602348,-10.9357215343344,0.612478841884845,-17.8548560154025,2.64963128016787e-71,7.0848196396933e-69
"ENSMUSG00000003379",8000.05760577204,-6.25350007286202,0.350607691356444,-17.8361748102794,3.70186438485527e-71,9.78960070566395e-69
"ENSMUSG00000027078",349153.973206192,-5.70214797959066,0.3200878560936,-17.8143215090398,5.47173348994612e-71,1.43127463516906e-68
"ENSMUSG00000030000",1486.69147695576,-8.78150961659291,0.494177960985946,-17.7699337280698,1.20833421232693e-70,3.09346412974974e-68
"ENSMUSG00000004032",2091.61660611868,-6.72094811085108,0.380374391770766,-17.6692970301257,7.22921246475958e-70,1.83127366278357e-67
"ENSMUSG00000051586",491.531381523712,-3.5461878209618,0.201474510815472,-17.6011735013454,2.41272772320125e-69,5.98580336689052e-67
"ENSMUSG00000038893",17910.7657273253,-4.7539970406659,0.270428594529231,-17.579490988894,3.53737645247557e-69,8.6864249315127e-67
"ENSMUSG00000072589",6891.65609898626,-6.5433120756969,0.372248912364926,-17.5777869547737,3.64529122044346e-69,8.8610033555527e-67
"ENSMUSG00000037062",79401.2771938821,-3.96705687775041,0.225773969597593,-17.5709223026068,4.11428969894862e-69,9.90103816051986e-67
"ENSMUSG00000078974",20197.6077702447,-4.69097321580691,0.268659480730166,-17.4606650882289,2.85587450899816e-68,6.60832885183083e-66
"ENSMUSG00000022686",1254.71432325162,-3.327175235242,0.191869813199656,-17.3407957185001,2.31509705177801e-67,5.30598195724169e-65
"ENSMUSG00000117534",770.549915023297,-7.23306509507235,0.417593489314875,-17.320828222057,3.27608505126617e-67,7.43764026025664e-65
"ENSMUSG00000027452",1346.32761429989,-3.83320713877084,0.221658697611192,-17.293285488371,5.28521737648473e-67,1.17767366819542e-64
"ENSMUSG00000074269",3680.16992954412,-6.73582427359245,0.390153253459522,-17.2645600513781,8.6964061829911e-67,1.91999096140992e-64
"ENSMUSG00000051910",413.678450064701,-6.2313253676532,0.361285733149497,-17.2476375231644,1.16569301664003e-66,2.55021840413113e-64
"ENSMUSG00000064225",6792.42730285398,-7.25494902861664,0.420949165942687,-17.2347390506634,1.45709384679293e-66,3.15900571379026e-64
"ENSMUSG00000041028",69831.5888139902,-4.68640832043093,0.271982807692548,-17.2305314449452,1.56704960404811e-66,3.33726094879803e-64
"ENSMUSG00000061132",1594.07467141748,-5.10033138632863,0.296004138926097,-17.23060834498,1.56496765092258e-66,3.33726094879803e-64
"ENSMUSG00000120754",1716.56355759527,-4.41738793118795,0.256855590151375,-17.1979435159835,2.75123934352036e-66,5.70763575877736e-64
"ENSMUSG00000041740",120790.067234168,-5.1447814902815,0.299461543193761,-17.1801074535726,3.74217407689666e-66,7.63181518309476e-64
"ENSMUSG00000026457",80953.3383693243,-4.42034850064106,0.257663877845917,-17.1554838714506,5.71917229070833e-66,1.15657043004955e-63
"ENSMUSG00000073063",3439.01776114164,-6.83397035292949,0.398536524795093,-17.1476638344331,6.54304675448987e-66,1.31215350122332e-63
"ENSMUSG00000031950",15322.6921108835,-5.26813758365229,0.308678053809134,-17.066770762102,2.62313461415222e-65,5.21700285037795e-63
"ENSMUSG00000040447",305.831016882427,-4.8802252271787,0.287669961807978,-16.9646674143764,1.49946234455492e-64,2.88676490573712e-62
"ENSMUSG00000042474",4203.467356411,-6.80079937982797,0.400987825544794,-16.9601143640414,1.62028784007592e-64,3.09462118027199e-62
"ENSMUSG00000036241",51896.267857367,-4.2859125375668,0.253844069452224,-16.884036514288,5.89711850506536e-64,1.11743430570392e-61
"ENSMUSG00000021792",66911.1655940309,-7.02279604265655,0.416989390699415,-16.8416659974903,1.20787396200677e-63,2.25329355780566e-61
"ENSMUSG00000039236",143492.132641159,-6.16555899196353,0.367107318829404,-16.7949770427451,2.65607215562447e-63,4.84230124432598e-61
"ENSMUSG00000017400",377.653477761042,-5.22706365925647,0.311354074010243,-16.7881652933968,2.97912969520304e-63,5.39043279060611e-61
"ENSMUSG00000027330",11565.6867880825,-3.54966799062825,0.211503275680889,-16.783040258837,3.24774593431169e-63,5.78940784512673e-61
"ENSMUSG00000137751",556.113390764108,-7.68212127905296,0.459101661416602,-16.7329415784492,7.54196719066663e-63,1.33454000326024e-60
"ENSMUSG00000045973",11689.4346020003,-4.17294672765948,0.251454698108144,-16.5952227540597,7.54633291842357e-62,1.32556570570703e-59
"ENSMUSG00000020802",111968.199612727,-6.09719542531395,0.370312490382265,-16.4650007322733,6.54618534257965e-61,1.14155036426942e-58
"ENSMUSG00000057098",1245.69907195511,-5.21612934814226,0.317169830863101,-16.4458559439523,8.98065820373002e-61,1.54371099766259e-58
"ENSMUSG00000000673",980.84273326453,-3.0732254717664,0.187179391732166,-16.4186102077085,1.40753842202188e-60,2.40229873233735e-58
"ENSMUSG00000017493",1084.15819042023,-4.24910327317705,0.261214887886863,-16.2666963876018,1.70090326974183e-59,2.82291290940256e-57
"ENSMUSG00000003418",548.086587467772,-6.30783847382654,0.387798439081313,-16.2657655063535,1.72695229835734e-59,2.84651418218968e-57
"ENSMUSG00000140435",1336.59487689781,-6.79561757788138,0.418739078214916,-16.2287637610779,3.15754808196675e-59,5.09975802634429e-57
"ENSMUSG00000024169",2772.06658522599,-3.45848685246535,0.213806061450935,-16.175812925954,7.47051676675818e-59,1.19528902258123e-56
"ENSMUSG00000056234",16928.3016214045,-4.73501305357055,0.29276481528206,-16.173436172679,7.7644304725022e-59,1.22928302184714e-56
"ENSMUSG00000026989",121.23321998151,-6.58410477334558,0.407527487907703,-16.1562225094292,1.0266292153639e-58,1.61476026586485e-56
"ENSMUSG00000020034",3574.1074263018,-3.24161407716411,0.200858002179319,-16.1388346094875,1.36086584715952e-58,2.12657380596714e-56
"ENSMUSG00000038175",1578.5174092428,-2.37137828951327,0.147646398959369,-16.0611996379665,4.77231286337984e-58,7.26871576311619e-56
"ENSMUSG00000042978",2209.27207394344,-3.06321160031243,0.191233472604719,-16.0181769362319,9.5406689053045e-58,1.44400124029027e-55
"ENSMUSG00000025825",19805.6139769201,-4.19181877067839,0.262154751848585,-15.9898637774817,1.50359431383086e-57,2.26149982264623e-55
"ENSMUSG00000020990",453.793017726491,-8.10851402053114,0.508049559425112,-15.9600847399738,2.42402064211457e-57,3.62323333866379e-55
"ENSMUSG00000041538",4223.46275524152,-5.06997759121759,0.318519298225057,-15.91733254302,4.80426454779276e-57,7.13670532979214e-55
"ENSMUSG00000020279",670.209797514657,-6.87037921231877,0.43355685877032,-15.8465471675502,1.48520123482833e-56,2.16614349794811e-54
"ENSMUSG00000049044",245.962531334121,-4.32778878837746,0.274169925806816,-15.785060216367,3.94272866825563e-56,5.71576900009468e-54
"ENSMUSG00000022415",359.824994052699,-7.05717156366604,0.448689243008224,-15.7284171030075,9.65958063420151e-56,1.38367742834559e-53
"ENSMUSG00000137016",320.104293263835,-8.22651879881057,0.524490778200858,-15.684773004074,1.92249142020207e-55,2.70554128813818e-53
"ENSMUSG00000024206",1936.31738312894,-4.53888477760065,0.289503938444846,-15.67814518166,2.13395095386939e-55,2.98567033167831e-53
"ENSMUSG00000032656",2531.61873679479,-6.63954439382186,0.424089059261415,-15.6560143413866,3.02255378111917e-55,4.18033084727774e-53
"ENSMUSG00000070394",4079.03348228739,-4.46102386309708,0.285269520861044,-15.6379267214813,4.01591524945626e-55,5.491079572623e-53
"ENSMUSG00000027860",519.930356845799,-5.91334217265304,0.378567051049009,-15.6203297573499,5.29311733689634e-55,7.19654625493845e-53
"ENSMUSG00000020390",36266.9346290447,-4.91439057995869,0.315334694436533,-15.5846808697665,9.2524255708628e-55,1.24390849923359e-52
"ENSMUSG00000024404",29206.7949114857,-3.46327001513697,0.222876804639511,-15.5389432325118,1.89075547734802e-54,2.52783503124333e-52
"ENSMUSG00000021908",2770.64456847556,-4.46653188725438,0.288052846424677,-15.5059460189099,3.1622455071955e-54,4.15843924211256e-52
"ENSMUSG00000020124",16591.9094354648,-3.6065473536445,0.234773354792382,-15.3618256928428,2.95144571241225e-53,3.81863124027961e-51
"ENSMUSG00000030577",5355.7059722325,-4.81333090091953,0.314091866950833,-15.3245957867257,5.2379369196292e-53,6.74069261876346e-51
"ENSMUSG00000029560",918.834842229559,-1.6917662942693,0.110429282015942,-15.319906671358,5.62982853847372e-53,7.20647998821118e-51
"ENSMUSG00000037788",6999.72890733923,-3.70186675158128,0.241845512241937,-15.3067415527562,6.89318505716288e-53,8.77695758733463e-51
"ENSMUSG00000027495",4769.18354692216,-5.34704214876685,0.349402963742987,-15.3033680409764,7.26002744007944e-53,9.19539791292167e-51
"ENSMUSG00000010142",1899.15987486653,-2.19251200546913,0.143338023323195,-15.2960948856222,8.11839384873152e-53,1.02287512026034e-50
"ENSMUSG00000004110",1439.42914171264,-5.97409154877872,0.39176152542171,-15.2493064303544,1.66391145187865e-52,2.08552234840936e-50
"ENSMUSG00000104213",10088.3028146919,-6.35839526095144,0.417700972704114,-15.2223616329845,2.51293447504024e-52,3.11720454339399e-50
"ENSMUSG00000039137",226.849577892976,-4.30599162835835,0.283000760866503,-15.2154772134679,2.79176257766037e-52,3.44532135545625e-50
"ENSMUSG00000024533",1449.34748602001,-5.07394750683267,0.333675506701254,-15.206233016604,3.21519457641735e-52,3.94763558578998e-50
"ENSMUSG00000047412",3311.29083041342,-2.83638391898866,0.187156919845511,-15.1551111299008,7.00967565558275e-52,8.47677611314567e-50
"ENSMUSG00000004552",8091.10575238371,-4.75966654591007,0.31537080240114,-15.0922866342457,1.8202313122424e-51,2.16850824401552e-49
"ENSMUSG00000042770",1079.77179060501,-5.57981253495648,0.371655590497113,-15.0133959440598,5.99957290291921e-51,6.94133278407456e-49
"ENSMUSG00000079557",76893.8363222789,-4.85762096124739,0.32376867952795,-15.0033689742001,6.97853611618102e-51,8.03533357109552e-49
"ENSMUSG00000032285",1586.80383714853,-4.36651193630818,0.291055936167238,-15.0023119054312,7.09058642507065e-51,8.12547439615835e-49
"ENSMUSG00000082389",137.881453393015,-5.94920985160939,0.397003533535416,-14.9852818654539,9.16359829129222e-51,1.04512792834098e-48
"ENSMUSG00000022265",1516.08663591375,-3.94593992839502,0.263462987320471,-14.9772078747261,1.03473619299681e-50,1.17457200398436e-48
"ENSMUSG00000022099",1305.1312759133,-6.76441140387321,0.453754498231291,-14.9076459412314,2.93934026736363e-50,3.3209025133383e-48
"ENSMUSG00000020641",63937.8275358387,-5.74939466040945,0.385941042247789,-14.8970802040746,3.44299716217413e-50,3.87176293026731e-48
"ENSMUSG00000026594",2357.66902464868,-3.00845568231167,0.20260539495568,-14.848842909488,7.07797886802978e-50,7.885720437923e-48
"ENSMUSG00000053617",608.830167380662,-3.5601376092539,0.240979976418611,-14.7735826941468,2.16871402022368e-49,2.40507386620659e-47
"ENSMUSG00000032053",4696.90494855106,-5.02885467524721,0.341601799397424,-14.7213939859742,4.69873697782141e-49,5.16324682060604e-47
"ENSMUSG00000005161",37415.6527748004,-5.02222102176657,0.341460598612883,-14.7080542884548,5.72293669166159e-49,6.26011234021983e-47
"ENSMUSG00000058704",6606.14758129342,-4.04259357723928,0.274971130884975,-14.7018836640358,6.26912477787995e-49,6.82653790858285e-47
"ENSMUSG00000053477",1448.34877633624,-2.69524275689342,0.183378549988316,-14.697699142376,6.66873669637749e-49,7.22897065758218e-47
"ENSMUSG00000140508",140.94281046033,-7.61578583673159,0.518819946632218,-14.6790536604605,8.78073571053265e-49,9.43341093187358e-47
"ENSMUSG00000067341",411.591495416947,-4.98913555946131,0.340700662600446,-14.6437506794998,1.47691033475582e-48,1.5796376535955e-46
"ENSMUSG00000034761",1425.02271301572,-2.94016581968631,0.200926576579654,-14.6330359563994,1.72896663256197e-48,1.84104345188512e-46
"ENSMUSG00000050627",2151.24072271109,-1.88223346013323,0.128946716357435,-14.596986362303,2.93536900212778e-48,3.09823048404408e-46
