"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000033777",5095.37765479117,2.37666852072693,0.146281624229718,16.2472117276648,2.3375662096003e-59,3.80091424554265e-57
"ENSMUSG00000027422",6030.97836983145,2.33852097705059,0.144571164041854,16.1755699523424,7.50004747183732e-59,1.19528902258123e-56
"ENSMUSG00000040253",5087.04237500332,3.25970315247801,0.202171477057684,16.1234571756526,1.74564281685085e-58,2.71025125080747e-56
"ENSMUSG00000022831",13802.8276410024,1.50536835941806,0.0935679435105063,16.0885053463747,3.07163523398045e-58,4.73839114780381e-56
"ENSMUSG00000049502",3740.61328338395,2.01889827051483,0.125619927648629,16.0714809210993,4.04310681082414e-58,6.19728442054031e-56
"ENSMUSG00000034438",2883.24532511965,3.73045795031747,0.234930957394158,15.878954360445,8.86438083631706e-57,1.3087197842084e-54
"ENSMUSG00000040659",7935.79197808332,2.27926934435624,0.143660211667524,15.8656966873417,1.09495675612704e-56,1.60671550830471e-54
"ENSMUSG00000012519",699.481020336852,3.39179255616029,0.215018870452587,15.7743948194919,4.66851327728195e-56,6.72741149807126e-54
"ENSMUSG00000028270",21518.0501142794,4.95745975310205,0.315311629174348,15.7224133029387,1.06200236844933e-55,1.51225366844575e-53
"ENSMUSG00000037321",7302.21711857252,1.74918384288547,0.111330011298236,15.7117009374918,1.25759249962768e-55,1.78023314726707e-53
"ENSMUSG00000039699",1362.8940936969,5.83693972768557,0.37241637202535,15.6731555488336,2.30828926950653e-55,3.21092377287137e-53
"ENSMUSG00000020407",2495.98295374968,6.93314620291749,0.442852946469012,15.6556397743255,3.0404027427142e-55,4.18098811448098e-53
"ENSMUSG00000034987",1616.65599813947,3.01307803159194,0.193194617175743,15.5960765141351,7.74074768766587e-55,1.04652299496449e-52
"ENSMUSG00000054203",2096.05400813951,5.87005080341903,0.378212511193647,15.5205093160272,2.52042493632399e-54,3.35105116533905e-52
"ENSMUSG00000034361",1987.14678078749,3.18525981628993,0.205275862093936,15.5169720579827,2.66325053665561e-54,3.52149033871523e-52
"ENSMUSG00000038507",1663.76914095454,2.79126735401909,0.180072023336814,15.5008385105897,3.42394310755386e-54,4.47810820017846e-52
"ENSMUSG00000034570",712.772271782014,4.39231748070939,0.284967138699754,15.4134174935069,1.32988828389068e-53,1.72993305685563e-51
"ENSMUSG00000059498",10016.3068153971,1.98750548991346,0.130382454837809,15.2436575334146,1.81423577064785e-52,2.26215460210573e-50
"ENSMUSG00000028792",4109.00803489367,2.27074796509966,0.149647802120476,15.1739479826878,5.26145618869006e-52,6.42725599902671e-50
"ENSMUSG00000019528",3457.89276695624,2.13311900765458,0.140659171163896,15.1651612191649,6.01510272776304e-52,7.31078015876857e-50
"ENSMUSG00000079227",5227.35514136883,4.27941571662185,0.282487986603014,15.1490184346699,7.69066317448831e-52,9.25379046470306e-50
"ENSMUSG00000029082",4485.15118189373,3.57306117906362,0.23621587685507,15.1262532672851,1.08711105554319e-51,1.30155858465905e-49
"ENSMUSG00000005054",1273.17617035773,2.36905377201699,0.157267495483553,15.0638487929932,2.80000467331784e-51,3.31931588489625e-49
"ENSMUSG00000054676",3092.90962427561,2.31749248774712,0.153988215407769,15.0498041789125,3.46257705133362e-51,4.0846527813894e-49
"ENSMUSG00000015947",1809.14053349894,3.94156046440053,0.261938489984709,15.0476566640917,3.576812235404e-51,4.19882860707303e-49
"ENSMUSG00000068606",688.128125609954,5.89484703591982,0.39183414623495,15.0442402546132,3.76632674986519e-51,4.39983753570417e-49
"ENSMUSG00000045917",1871.88894609089,2.21459088399733,0.147372229561223,15.0271926440342,4.87220799091277e-51,5.66423600489448e-49
"ENSMUSG00000028657",4580.34960999006,1.65608395706502,0.111497369423598,14.853121339332,6.64034536962332e-50,7.43255401488303e-48
"ENSMUSG00000032202",3745.9256387073,1.71819280942573,0.116610724642031,14.7344321433573,3.87440308344704e-49,4.27695000931895e-47
"ENSMUSG00000021109",5942.65360302848,2.09973509759593,0.142977793686034,14.6857427539185,7.95576489808585e-49,8.58544763553525e-47
"ENSMUSG00000022372",10658.5689229234,1.7574606668626,0.12013717807757,14.6287826548401,1.84050801574561e-48,1.95118173563516e-46
"ENSMUSG00000078921",2253.20185314417,2.86579433754211,0.198695925803385,14.4230150968364,3.707841381787e-47,3.76494526804658e-45
"ENSMUSG00000021025",5867.83991274637,1.7199261701678,0.119248267919436,14.4230704577595,3.7048678652487e-47,3.76494526804658e-45
"ENSMUSG00000019850",2334.46247356091,2.1214274807839,0.148055642497369,14.3285824504905,1.45051156504916e-46,1.46666221902975e-44
"ENSMUSG00000032508",3984.56050177934,1.8446434653177,0.129813015674217,14.210003948657,7.94210305704085e-46,7.86529671060445e-44
"ENSMUSG00000035493",18486.1575130397,2.32853928295154,0.164057038361249,14.1934738442868,1.00551708897827e-45,9.91711833863204e-44
"ENSMUSG00000027514",5690.79967175077,3.04814308111886,0.215289166380789,14.1583672432802,1.65801773481622e-45,1.62857946074907e-43
"ENSMUSG00000029007",3163.53637923728,2.39328942249651,0.169202269956988,14.1445467788635,2.01812639483569e-45,1.95831498756939e-43
"ENSMUSG00000033287",862.647910964066,3.32649546104735,0.236799953591826,14.0477031797956,7.9573164232773e-45,7.65971278904673e-43
"ENSMUSG00000026069",737.206872973735,2.75758397847384,0.196334836778451,14.0453116916055,8.23054668421369e-45,7.8911595998248e-43
"ENSMUSG00000071714",4049.50961271927,2.68069063805994,0.190885613689407,14.0434398708629,8.45090006970993e-45,8.07027421339562e-43
"ENSMUSG00000037020",769.361262530946,3.28592479566426,0.234933039930316,13.9866440098801,1.88079861386399e-44,1.78898887915561e-42
"ENSMUSG00000021024",3051.52497804047,1.71600895847352,0.122781445708857,13.9761260226775,2.18037588872711e-44,2.04963850633664e-42
"ENSMUSG00000055435",2434.95172473289,3.09455137956771,0.22173013139509,13.9563863517209,2.87653325717635e-44,2.68738387710993e-42
"ENSMUSG00000021196",4652.89263118949,1.9375088515068,0.139034870609649,13.9354166549089,3.85941544095164e-44,3.5859780921429e-42
"ENSMUSG00000024679",3523.01281860569,4.65155071433511,0.334105110996094,13.9224171113907,4.62977924980924e-44,4.28521683256383e-42
"ENSMUSG00000066363",3515.52747124271,5.03186665105904,0.361618783954534,13.9148375978492,5.14767259984907e-44,4.7281962257774e-42
"ENSMUSG00000020826",1330.47394689194,8.11800495193564,0.585922825669177,13.8550754404629,1.18532277287609e-43,1.06435793019638e-41
"ENSMUSG00000079363",6034.78242348232,3.21445756179287,0.232924296700377,13.8004390582224,2.53305143688394e-43,2.24936837005949e-41
"ENSMUSG00000042364",2726.01030485949,1.96895928280694,0.142749712880514,13.7930875171358,2.8049326783358e-43,2.48164356265261e-41
"ENSMUSG00000071713",11285.5114146987,1.97157263680714,0.143198208780038,13.7681375598462,3.962983537605e-43,3.48062769461549e-41
"ENSMUSG00000036636",2639.58148052376,2.56573791897607,0.186631826279609,13.747590484016,5.26541063026272e-43,4.60771297517354e-41
"ENSMUSG00000033213",537.251392745627,5.35211575083101,0.389430485487191,13.7434431825113,5.57596025453614e-43,4.86179288135551e-41
"ENSMUSG00000031555",2801.73339672852,2.25312067442658,0.164154362878304,13.7256216339308,7.13148400553509e-43,6.19563763874375e-41
"ENSMUSG00000057789",4421.50437308715,2.20776430149272,0.161417700931318,13.6773370501176,1.38679030891383e-42,1.18344357390111e-40
"ENSMUSG00000053101",3168.0992673893,3.77565387211055,0.276224496429448,13.6687872397838,1.55973014254287e-42,1.32632176255456e-40
"ENSMUSG00000026822",33687.5632102536,5.55351928387136,0.406816047189049,13.6511804837694,1.98634505529958e-42,1.6713774040484e-40
"ENSMUSG00000072620",11226.2438884105,1.73959727166503,0.12790486973589,13.6007118044616,3.96555097967538e-42,3.30211018428679e-40
"ENSMUSG00000025877",4298.57035367626,3.99525031990434,0.294703190616414,13.5568614359,7.21581266204666e-42,5.9468675243888e-40
"ENSMUSG00000030124",532.727057546117,3.58415674690638,0.265105683597638,13.5197280505921,1.19617162064746e-41,9.75792205114614e-40
"ENSMUSG00000063229",10198.7207829814,1.58598956586881,0.117317758372928,13.5187510217106,1.21216295233713e-41,9.85496670540305e-40
"ENSMUSG00000050335",6758.62449547984,1.75622700094339,0.130133342830578,13.4955958460995,1.66007584475312e-41,1.33611121083558e-39
"ENSMUSG00000029649",2081.35373967521,1.67776606540663,0.124391409589102,13.4877968739861,1.84532705647101e-41,1.48025985379916e-39
"ENSMUSG00000025076",765.443312657741,2.00832821536991,0.149077225553165,13.4717305605724,2.29424944059422e-41,1.82214893689439e-39
"ENSMUSG00000026893",599.710834518234,2.40181644422932,0.178950184795923,13.4217041852647,4.51216267165499e-41,3.54853577429338e-39
"ENSMUSG00000018171",3921.62260783347,1.67873044003211,0.125095037251394,13.4196405942027,4.63957815175728e-41,3.6368549909459e-39
"ENSMUSG00000028656",22174.4340927751,1.13520356197175,0.0847322706707096,13.3975350003711,6.25048467015939e-41,4.85219076088341e-39
"ENSMUSG00000042265",2874.84685955088,3.19450225862471,0.238810428423525,13.3767284775325,8.27083944631537e-41,6.39992769374853e-39
"ENSMUSG00000011752",1317.4435233834,2.32828706141566,0.174802008074063,13.3195670179554,1.78137601453402e-40,1.36961066420962e-38
"ENSMUSG00000024401",553.169619293869,2.83558951594696,0.212997739467068,13.3127681215855,1.95116440009755e-40,1.49062765994754e-38
"ENSMUSG00000054717",5973.30334617321,2.22486237088218,0.167412275041682,13.2897206631249,2.65567769461011e-40,2.022433029139e-38
"ENSMUSG00000021408",1970.09933056764,1.75474003683446,0.132123081669878,13.2811013386658,2.97978983224191e-40,2.24791982172105e-38
"ENSMUSG00000029915",1374.03472637895,3.03296980735503,0.228899734222896,13.2502111356827,4.49935668996862e-40,3.38365683575296e-38
"ENSMUSG00000078853",5502.16698713629,2.30938130221005,0.175155027458916,13.1847845632163,1.07360249564885e-39,7.97414940055237e-38
"ENSMUSG00000046805",26119.7575355614,2.48907766942075,0.190244629398719,13.0835633956535,4.08816457256508e-39,3.00861408069659e-37
"ENSMUSG00000022180",1404.2401304066,2.7350281101301,0.209489973964747,13.0556515825924,5.90030400303758e-39,4.31583026848326e-37
"ENSMUSG00000042759",3442.1842138608,2.27841461857078,0.174751341634559,13.0380379186754,7.43457362557331e-39,5.37276319217483e-37
"ENSMUSG00000002103",2221.02693078998,2.79015650985693,0.214573038372137,13.003294966714,1.17183422409077e-38,8.41796734410279e-37
"ENSMUSG00000017631",3929.99583137657,1.79122605536658,0.138139571818444,12.9667844759269,1.88785212343012e-38,1.35211789733172e-36
"ENSMUSG00000041362",2072.23857759355,2.99086623190751,0.230700127459617,12.964302468498,1.94996131488858e-38,1.39245753836183e-36
